"IP","IP_A","IP_B","IP_C","IP_D","IP_E","type","host","idp","refugees","age","female","disability","married","children","education","edu_primary","edu_secondary","edu_university","edu_no_completion","edu_no_education","edu_other","cva","safe","assafe","lesssafe","safer","parenting_better","relationship_better","worried","asworried","lessworried","moreworried","income","income2"
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.51928134101444,1,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"moreworried",0,0,1,353.73,-0.0140478314146142
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.169685402813933,0,0,1,2,"Completed secondary school",0,1,0,0,0,0,"1","assafe",1,0,0,1,1,"asworried",1,0,0,564,1.46785833803907
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.94310048383373,1,1,0,3,"Completed primary school",1,0,0,0,0,0,"1","assafe",1,0,0,0,1,"lessworried",0,1,0,309.94,-0.322663759318628
"E",0,0,0,0,1,"Host community HH",1,0,0,0.168107945951742,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,376.54,0.146708718379644
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.674797969100255,1,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,320.51,-0.248170259479728
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.09861711191954,1,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"1","assafe",1,0,0,0,0,"asworried",1,0,0,261.87,-0.661443564167816
"E",0,0,0,0,1,"Host community HH",1,0,0,0.168107945951742,1,0,0,0,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,310.38,-0.319562800006507
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.28089383259941,1,0,0,0,"Did not complete primary school",0,0,0,1,0,0,"1","lesssafe",0,1,0,1,0,"asworried",1,0,0,303.23,-0.369953388828469
"E",0,0,0,0,1,"Host community HH",1,0,0,1.60372967820586,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,489.9,0.945628599338744
"E",0,0,0,0,1,"Host community HH",1,0,0,2.02597136416296,0,0,1,8,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,1,"asworried",1,0,0,411,0.389570213597098
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.02754882102515,1,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,203.19,-1.07499877424792
"E",0,0,0,0,1,"Host community HH",1,0,0,0.168107945951742,1,0,0,8,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,324.65,-0.218993051406593
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.94310048383373,0,0,0,6,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,1,"moreworried",0,0,1,322.96,-0.230903554219056
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,0,0,1,6,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"moreworried",0,0,1,399.61,0.309297653221973
"E",0,0,0,0,1,"Host community HH",1,0,0,1.43483300382303,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,460.8,0.74054242665076
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.19644549540799,1,0,0,5,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,195.28,-1.13074556551808
"E",0,0,0,0,1,"Host community HH",1,0,0,1.60372967820586,0,0,1,3,"Completed primary school",1,0,0,0,0,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,587.68,1.63474633010957
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,0,1,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,337.02,-0.131813808927199
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"asworried",1,0,0,392.96,0.262430881800148
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.19644549540799,1,0,0,8,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,246.24,-0.771598096096104
"E",0,0,0,0,1,"Host community HH",1,0,0,0.759246306291674,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"1","lesssafe",0,1,0,1,0,"moreworried",0,0,1,432.56,0.541517219891013
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.28089383259941,0,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,0,0,"moreworried",0,0,1,290.61,-0.458894540007931
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.28089383259941,1,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,272.58,-0.585963395456878
"E",0,0,0,0,1,"Host community HH",1,0,0,0.168107945951742,0,0,1,5,"Did not complete primary school",0,0,0,1,0,0,"1","lesssafe",0,1,0,0,0,"moreworried",0,0,1,400.34,0.314442426626173
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.94310048383373,1,0,0,5,"Did not complete primary school",0,0,0,1,0,0,"1","lesssafe",0,1,0,0,0,"asworried",1,0,0,241.27,-0.806624841053468
"E",0,0,0,0,1,"Host community HH",1,0,0,1.7726263525887,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"1","lesssafe",0,1,0,0,1,"lessworried",0,1,0,434.36,0.554202962531507
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.929720437536703,0,0,1,6,"Completed university or beyond",0,0,1,0,0,0,"1","safer",0,0,1,1,0,"moreworried",0,0,1,1088.85,5.16680946296306
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.507478751579609,0,0,1,9,"other",0,0,0,0,0,1,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,305.37,-0.354871450355882
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.3519621234938,0,0,1,4,"other",0,0,0,0,0,1,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,355.89,0.00117505975397818
"E",0,0,0,0,1,"Host community HH",1,0,0,1.09703965505735,0,0,1,6,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"lessworried",0,1,0,462.11,0.74977482823912
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,0,0,1,6,"Completed university or beyond",0,0,1,0,0,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,1032.12,4.7669971407435
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.0852370656225145,1,0,1,8,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,610.35,1.79451621103179
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.52085879787664,0,0,1,4,"Completed secondary school",0,1,0,0,0,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,607.5,1.77443045185101
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.60530713506805,1,0,0,5,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,251.07,-0.737558020010779
"E",0,0,0,0,1,"Host community HH",1,0,0,1.09703965505735,0,0,1,7,"Completed primary school",1,0,0,0,0,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,512.08,1.10194513920883
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,338.61,-0.120608069594762
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,0,0,1,6,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,336.49,-0.135549055371344
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.43641046068522,0,0,0,7,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"moreworried",0,0,1,224.05,-0.927985112314192
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.85865214664231,1,0,0,4,"Completed secondary school",0,1,0,0,0,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,500.9,1.02315258214176
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,0,0,1,6,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,360.86,0.0362018047113419
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,0,0,1,6,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,0,1,"moreworried",0,0,1,495.22,0.983122016476204
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,0,0,1,4,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,377.58,0.154038258571929
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.929720437536703,1,0,1,6,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,311,-0.315193266430337
"E",0,0,0,0,1,"Host community HH",1,0,0,1.09703965505735,0,0,1,4,"Did not complete primary school",0,0,0,1,0,0,"1","assafe",1,0,0,0,0,"moreworried",0,0,1,409.1,0.376179707476577
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,0,0,1,1,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,438.06,0.580279211292522
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,3,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,642.07,2.01806718689649
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.169685402813933,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,395.34,0.279204252624801
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,1,0,1,2,"Completed university or beyond",0,0,1,0,0,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,1053.73,4.91929652877743
"E",0,0,0,0,1,"Host community HH",1,0,0,0.759246306291674,0,0,1,4,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"lessworried",0,1,0,438.33,0.582182072688596
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.43641046068522,1,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,303.47,-0.368261956476403
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.591927088771028,0,0,0,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"moreworried",0,0,1,324.34,-0.221177818194678
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.02754882102515,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,261.9,-0.661232135123808
"E",0,0,0,0,1,"Host community HH",1,0,0,0.252556283143161,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,416.72,0.429882684654667
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.929720437536703,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"moreworried",0,0,1,343.02,-0.0895280001255527
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,3.1237997476514,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"lessworried",0,1,0,366.1,0.0731314110647796
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.674797969100255,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"lessworried",0,1,0,321.09,-0.244082631295569
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.51928134101444,0,1,1,5,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"asworried",1,0,0,264.24,-0.644740669691166
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.338582077196771,0,0,1,4,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"moreworried",0,0,1,266.59,-0.628178727910521
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.3519621234938,1,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,208.59,-1.03694154632643
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.759246306291674,1,1,1,7,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"moreworried",0,0,1,215.26,-0.989933822208604
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.507478751579609,0,1,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,272.03,-0.589839594597029
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.929720437536703,1,1,1,5,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,317.26,-0.27107507258062
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.169685402813933,1,0,0,5,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,173.48,-1.28438400416407
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.591927088771028,1,0,1,4,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,302.44,-0.375521020320686
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.3519621234938,1,0,1,2,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"moreworried",0,0,1,281.12,-0.525776594262535
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.26593632944019,1,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"moreworried",0,0,1,325.65,-0.211945416606318
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.759246306291674,1,0,1,6,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,303.72,-0.366500047776334
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.43483300382303,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,391.09,0.249251804723635
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.68817801539728,0,0,1,7,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,305.23,-0.35585811922792
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.09861711191954,1,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,1,"lessworried",0,1,0,241.64,-0.804017216177366
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.3519621234938,1,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"asworried",1,0,0,231.49,-0.875550709400151
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.09861711191954,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,260.07,-0.67412930680831
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.591927088771028,1,1,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,238.35,-0.827203934670269
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.674797969100255,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"asworried",1,0,0,284.83,-0.499629869153517
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.3519621234938,1,0,1,3,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"lessworried",0,1,0,294.62,-0.430633524458831
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.01416877472812,1,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,244.69,-0.782521930036529
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,321.88,-0.238514999803352
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-2.36534216979082,0,1,0,2,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,198.21,-1.11009599555328
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.68817801539728,0,0,1,0,"Completed primary school",1,0,0,0,0,0,"0","lesssafe",0,1,0,1,0,"asworried",1,0,0,458.79,0.726376680702209
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.85865214664231,1,1,1,4,"Did not complete primary school",0,0,0,1,0,0,"1","assafe",1,0,0,1,1,"moreworried",0,0,1,167.89,-1.3237802826976
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.52085879787664,1,1,1,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,192.45,-1.15069037200286
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.674797969100255,1,1,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,286.04,-0.491102231045185
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.505901294717418,0,1,0,6,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,267.93,-0.618734897278153
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.759246306291674,1,1,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,180.43,-1.23540294230216
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.33700462033458,1,1,1,4,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,337.82,-0.126175701086979
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.254133740005352,1,1,0,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,122.3,-1.64508195324211
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.929720437536703,0,1,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,264.81,-0.640723517855009
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.33700462033458,1,1,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,220.82,-0.950748972719078
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.676375425962447,0,1,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,243.54,-0.790626710056845
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.3519621234938,1,1,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,220.92,-0.950044209239051
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.33700462033458,1,1,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,216.97,-0.977882366700134
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.3519621234938,1,1,1,4,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,155.14,-1.4136376264011
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.760823763153866,1,1,1,3,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,0,"moreworried",0,0,1,202.07,-1.08289212522422
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.929720437536703,0,1,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"moreworried",0,0,1,174.5,-1.27719541666779
"B",0,1,0,0,0,"Refugee HH",0,0,1,-0.000788728431095666,0,0,1,4,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,267.79,-0.619721566150192
"B",0,1,0,0,0,"Refugee HH",0,0,1,0.168107945951742,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"moreworried",0,0,1,338.71,-0.119903306114735
"B",0,1,0,0,0,"Refugee HH",0,0,1,-0.507478751579609,1,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,180.98,-1.23152674316201
"B",0,1,0,0,0,"Refugee HH",0,0,1,0.928142980674512,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,347.51,-0.0578841198723208
"B",0,1,0,0,0,"Refugee HH",0,0,1,0.33700462033458,0,0,1,4,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,1,"lessworried",0,1,0,294.88,-0.42880113941076
"B",0,1,0,0,0,"Refugee HH",0,0,1,-0.507478751579609,0,0,1,2,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,0,0,"moreworried",0,0,1,407.46,0.364621586404126
"B",0,1,0,0,0,"Refugee HH",0,0,1,-0.760823763153866,0,0,1,3,"Completed primary school",1,0,0,0,0,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,417.15,0.432913167618785
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.929720437536703,0,1,1,3,"Completed university or beyond",0,0,1,0,0,0,"1","safer",0,0,1,0,1,"asworried",1,0,0,1014.77,4.64472067695874
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,335.04,-0.145768125831742
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.507478751579609,0,0,1,3,"Completed university or beyond",0,0,1,0,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,1093.54,5.19986287017635
"E",0,0,0,0,1,"Host community HH",1,0,0,0.674797969100255,0,0,1,9,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,584.47,1.61212342240069
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,1,0,0,1,"Completed university or beyond",0,0,1,0,0,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,1073.18,5.05637302564277
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.676375425962447,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,397.35,0.293369998573353
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.26751378630238,1,1,1,3,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,314.85,-0.288059872449281
"E",0,0,0,0,1,"Host community HH",1,0,0,2.1948680385458,0,1,1,2,"other",0,0,0,0,0,1,"0","assafe",1,0,0,1,1,"asworried",1,0,0,706.33,2.47094819916212
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.0852370656225145,1,0,0,3,"Completed secondary school",0,1,0,0,0,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,547.82,1.35382760697063
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,1,0,0,2,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,0,0,"asworried",1,0,0,595.84,1.69225503007981
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.18306544911096,1,0,1,4,"Did not complete primary school",0,0,0,1,0,0,"1","lesssafe",0,1,0,1,0,"lessworried",0,1,0,363.45,0.0544551788440523
"E",0,0,0,0,1,"Host community HH",1,0,0,1.51928134101444,1,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,367.12,0.0803199985610593
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.26751378630238,1,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,1,1,"lessworried",0,1,0,272.07,-0.589557689205018
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.338582077196771,1,0,0,3,"Completed primary school",1,0,0,0,0,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,436.37,0.568368708480058
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.338582077196771,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,255.69,-0.704997947233512
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.68975547225947,0,1,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,266,-0.632336832442683
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.760823763153866,0,0,1,2,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,660.47,2.14774366722154
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.000788728431095666,1,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,1,"asworried",1,0,0,338.34,-0.122510930990837
"B",0,1,0,0,0,"Refugee HH",0,0,1,-0.760823763153866,0,0,1,2,"Completed secondary school",0,1,0,0,0,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,499.05,1.01011445776125
"B",0,1,0,0,0,"Refugee HH",0,0,1,-0.0852370656225145,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,259.08,-0.681106465260582
"B",0,1,0,0,0,"Refugee HH",0,0,1,-0.929720437536703,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,241.87,-0.802396260173303
"B",0,1,0,0,0,"Refugee HH",0,0,1,0.421452957525999,1,0,1,3,"Completed secondary school",0,1,0,0,0,0,"1","assafe",1,0,0,1,0,"asworried",1,0,0,537.88,1.28377411705591
"B",0,1,0,0,0,"Refugee HH",0,0,1,-1.01416877472812,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,248.93,-0.752639958483366
"B",0,1,0,0,0,"Refugee HH",0,0,1,-1.26751378630238,1,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,207.19,-1.04680823504682
"B",0,1,0,0,0,"Host community HH",1,0,0,0.0836596087603232,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,405.57,0.351301556631608
"B",0,1,0,0,0,"Host community HH",1,0,0,-1.18306544911096,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,305.75,-0.352193349131778
"C",0,0,1,0,0,"Internally displaced HH",0,1,0,0.252556283143161,0,1,0,4,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,123.99,-1.63317145042964
"C",0,0,1,0,0,"Internally displaced HH",0,1,0,0.674797969100255,0,1,0,4,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,183.13,-1.21637432834142
