"sno","IP","type","age","female","disability","married","education","children","cva","safe","parenting_better","relationship_better","worried","income"
1862,"C","Host community HH",29,0,0,0,"Completed primary school",1,1,"safer",1,1,"lessworried",415.18
1863,"C","Host community HH",45,0,0,0,"Did not complete primary school",1,0,"safer",0,1,"lessworried",318.63
1864,"C","Host community HH",34,0,0,0,"Completed primary school",1,0,"safer",0,0,"asworried",368.93
1865,"C","Host community HH",43,0,0,0,"Completed primary school",2,0,"safer",0,0,"moreworried",419.78
1866,"C","Host community HH",48,0,0,0,"Completed secondary school",1,0,"lesssafe",0,1,"asworried",588.92
1867,"C","Host community HH",45,0,0,0,"Did not complete primary school",1,0,"safer",1,0,"asworried",297.41
1868,"C","Host community HH",36,0,0,0,"Completed secondary school",2,1,"assafe",1,0,"asworried",606.22
1869,"C","Host community HH",29,0,0,0,"Completed secondary school",1,1,"safer",1,1,"lessworried",544.11
1870,"C","Host community HH",50,0,0,0,"Completed primary school",1,1,"safer",1,0,"lessworried",496.16
1871,"C","Host community HH",38,0,0,0,"Completed primary school",1,0,"safer",1,0,"asworried",400.99
1872,"C","Host community HH",38,0,0,0,"Did not complete primary school",2,1,"safer",0,0,"lessworried",259.65
1873,"C","Host community HH",28,0,0,0,"Did not complete primary school",1,0,"assafe",0,0,"lessworried",276.87
1874,"C","Host community HH",30,0,0,0,"Completed primary school",1,0,"assafe",1,1,"moreworried",394.11
1875,"C","Host community HH",35,0,0,0,"Did not complete primary school",1,0,"safer",0,0,"asworried",309.92
1876,"C","Host community HH",38,0,0,0,"Completed primary school",1,0,"safer",1,0,"lessworried",466.85
1877,"C","Host community HH",22,0,0,0,"Completed primary school",1,0,"safer",1,1,"moreworried",370.96
1878,"C","Host community HH",29,0,0,0,"Never attended school",1,1,"assafe",0,1,"asworried",342.56
1879,"C","Internally displaced HH",45,0,0,0,"Completed primary school",1,0,"assafe",0,0,"moreworried",356.47
1880,"C","Internally displaced HH",42,0,0,0,"Did not complete primary school",1,0,"safer",1,0,"moreworried",210.58
1881,"C","Host community HH",27,0,0,0,"Did not complete primary school",1,0,"safer",1,0,"asworried",246.7
1882,"C","Internally displaced HH",32,0,0,0,"Did not complete primary school",1,1,"safer",1,1,"lessworried",272.1
1883,"C","Host community HH",34,0,0,0,"Completed primary school",1,1,"assafe",1,0,"moreworried",436.52
1884,"C","Host community HH",23,1,0,0,"Completed primary school",1,1,"assafe",1,0,"moreworried",411.08
1885,"C","Host community HH",30,0,0,0,"Completed primary school",1,0,"safer",1,0,"lessworried",393.94
1886,"C","Host community HH",27,0,0,0,"Completed primary school",1,1,"safer",1,0,"lessworried",384.42
1887,"C","Host community HH",26,0,0,0,"Did not complete primary school",1,0,"assafe",0,0,"asworried",265.09
1888,"C","Host community HH",33,0,0,0,"Did not complete primary school",1,0,"safer",0,0,"moreworried",246.7
1889,"C","Host community HH",29,0,0,0,"Did not complete primary school",1,0,"assafe",1,0,"moreworried",197.78
1890,"C","Host community HH",55,0,0,0,"Completed primary school",1,0,"safer",0,0,"lessworried",422.22
1891,"C","Host community HH",30,0,0,0,"Completed primary school",1,0,"assafe",1,0,"asworried",338.42
1892,"C","Host community HH",32,0,0,0,"Completed primary school",1,0,"lesssafe",0,0,"asworried",353.05
1893,"C","Host community HH",32,0,0,0,"Completed primary school",1,1,"safer",0,0,"moreworried",404.68
1894,"C","Host community HH",20,0,0,0,"Completed primary school",1,0,"safer",0,0,"lessworried",392.38
1895,"C","Host community HH",16,0,0,0,"Completed secondary school",0,0,"safer",1,0,"moreworried",582.12
1896,"C","Host community HH",41,1,0,0,"Completed university or beyond",6,0,"assafe",1,0,"moreworried",1052.45
1897,"C","Host community HH",34,0,0,0,"Completed primary school",1,1,"safer",0,0,"moreworried",396.03
1898,"C","Host community HH",41,0,0,0,"Completed primary school",1,1,"assafe",1,1,"asworried",447.74
1899,"C","Internally displaced HH",29,0,0,0,"Completed primary school",1,1,"safer",0,0,"asworried",382.95
1900,"C","Internally displaced HH",31,0,0,0,"Completed secondary school",1,0,"safer",1,1,"moreworried",484.81
1901,"C","Host community HH",29,0,0,0,"Completed primary school",1,0,"safer",0,1,"asworried",413.9
1902,"C","Internally displaced HH",28,0,0,0,"Completed primary school",1,1,"safer",1,1,"lessworried",362.83
1903,"C","Internally displaced HH",36,0,0,0,"Completed primary school",1,0,"safer",1,1,"asworried",290.59
1904,"C","Internally displaced HH",49,1,0,0,"Did not complete primary school",1,1,"safer",1,1,"lessworried",267.53
1905,"C","Internally displaced HH",28,1,0,0,"Did not complete primary school",1,1,"safer",1,1,"lessworried",183.64
1906,"C","Internally displaced HH",27,1,0,0,"Completed primary school",1,1,"assafe",0,0,"lessworried",314.91
1907,"C","Internally displaced HH",28,1,0,0,"Did not complete primary school",1,1,"safer",1,1,"lessworried",245.86
1908,"C","Internally displaced HH",32,1,0,0,"Never attended school",2,0,"safer",0,0,"lessworried",174.67
1909,"B","Host community HH",50,1,0,1,"Completed primary school",2,0,"assafe",1,0,"asworried",621.46
1910,"B","Host community HH",42,0,0,1,"Did not complete primary school",1,0,"lesssafe",0,0,"lessworried",511.64
1911,"B","Host community HH",52,0,0,1,"Never attended school",0,0,"lesssafe",1,0,"asworried",539.92
1912,"B","Refugee HH",26,0,0,1,"Completed primary school",1,0,"safer",1,0,"moreworried",340.44
1913,"B","Host community HH",40,0,0,1,"Completed primary school",2,0,"safer",1,0,"lessworried",618.79
1914,"B","Host community HH",39,1,0,1,"Completed secondary school",-1,0,"assafe",0,0,"asworried",759.84
1915,"B","Host community HH",40,0,0,1,"Completed primary school",5,0,"safer",1,1,"moreworried",558.69
1916,"B","Refugee HH",33,0,0,1,"Never attended school",4,1,"safer",1,1,"asworried",276.96
1917,"B","Refugee HH",43,1,0,1,"Never attended school",3,1,"safer",0,0,"lessworried",229.84
1918,"B","Host community HH",54,0,0,1,"Completed university or beyond",-1,0,"assafe",1,0,"moreworried",1258.23
1919,"B","Host community HH",25,0,0,1,"Did not complete primary school",4,0,"assafe",0,0,"lessworried",435.28
1920,"B","Refugee HH",38,1,0,0,"Never attended school",3,0,"lesssafe",0,1,"asworried",161.5
1921,"B","Host community HH",37,0,0,1,"Completed primary school",0,0,"safer",1,1,"moreworried",590.01
1922,"B","Refugee HH",38,0,0,1,"Never attended school",2,1,"safer",1,0,"moreworried",266.2
1923,"B","Host community HH",47,1,0,1,"Completed secondary school",-1,0,"safer",1,1,"moreworried",781.9
1924,"B","Host community HH",40,0,0,1,"Never attended school",1,0,"lesssafe",0,0,"lessworried",459.75
1925,"B","Host community HH",34,1,0,0,"Completed university or beyond",3,0,"lesssafe",1,0,"lessworried",1123.43
1926,"B","Host community HH",31,0,0,1,"Completed primary school",-1,0,"lesssafe",1,1,"lessworried",585.9
1927,"B","Host community HH",39,0,0,1,"Did not complete primary school",0,0,"safer",1,0,"asworried",507.57
1928,"B","Host community HH",39,0,0,0,"Completed primary school",1,0,"safer",0,1,"moreworried",531.53
1929,"B","Host community HH",37,0,0,1,"Completed secondary school",2,0,"assafe",0,0,"moreworried",666.94
1930,"B","Host community HH",61,1,0,0,"Completed primary school",2,0,"assafe",0,0,"asworried",579.56
1931,"B","Host community HH",49,0,0,1,"Completed primary school",2,0,"assafe",1,1,"lessworried",644.36
1932,"B","Host community HH",53,0,0,1,"Completed university or beyond",-2,0,"safer",0,0,"lessworried",1266.79
1933,"B","Host community HH",15,1,0,1,"Completed primary school",-1,0,"safer",1,0,"asworried",557.66
1934,"B","Host community HH",37,1,0,1,"Completed university or beyond",2,0,"safer",1,0,"asworried",1172.18
1935,"B","Host community HH",35,0,0,1,"Completed university or beyond",3,0,"safer",1,1,"moreworried",1198.39
1936,"B","Internally displaced HH",50,0,0,1,"Completed primary school",5,0,"assafe",0,0,"lessworried",525.55
1937,"B","Host community HH",48,1,0,1,"Completed university or beyond",3,0,"assafe",0,0,"asworried",1117.36
1938,"B","Host community HH",40,0,0,1,"Completed primary school",2,0,"safer",1,0,"moreworried",638.11
1939,"B","Host community HH",38,0,0,1,"Completed primary school",2,1,"assafe",1,0,"lessworried",537.73
1940,"B","Host community HH",45,0,0,1,"Completed secondary school",0,0,"assafe",1,0,"asworried",736.18
1941,"B","Host community HH",35,0,0,0,"Completed secondary school",2,1,"safer",1,1,"lessworried",580.58
1942,"B","Host community HH",45,0,0,1,"Completed primary school",1,0,"lesssafe",1,1,"moreworried",620.13
1943,"B","Host community HH",32,0,0,1,"Completed secondary school",2,0,"safer",1,0,"lessworried",557.15
1944,"B","Host community HH",31,0,0,1,"Completed university or beyond",0,0,"assafe",0,1,"asworried",1230.35
1945,"B","Internally displaced HH",34,0,0,1,"Completed secondary school",-2,0,"safer",1,0,"moreworried",663.94
1946,"B","Host community HH",52,0,0,1,"Completed secondary school",3,1,"safer",1,1,"asworried",707.56
1947,"B","Internally displaced HH",27,0,0,1,"Completed university or beyond",5,0,"assafe",0,0,"asworried",1096.67
1948,"B","Host community HH",50,0,0,1,"Completed secondary school",3,0,"lesssafe",0,0,"lessworried",606.49
1949,"B","Host community HH",30,1,0,1,"Completed university or beyond",2,0,"assafe",1,0,"lessworried",1209.07
1950,"B","Host community HH",32,0,0,1,"Completed primary school",1,0,"assafe",1,1,"asworried",649.59
1951,"B","Host community HH",32,0,0,1,"Completed secondary school",5,0,"lesssafe",1,0,"asworried",655.22
1952,"B","Host community HH",46,0,0,1,"Completed primary school",2,0,"lesssafe",1,0,"lessworried",576.24
1953,"B","Host community HH",33,1,0,1,"Completed secondary school",6,0,"safer",1,0,"moreworried",696.46
1954,"B","Host community HH",32,0,0,1,"Never attended school",1,0,"safer",0,0,"asworried",391.93
1955,"B","Host community HH",30,0,0,1,"Completed primary school",1,1,"safer",1,1,"lessworried",426.83
1956,"B","Host community HH",35,0,0,1,"Completed formal technical school",3,0,"assafe",0,0,"moreworried",752.73
1957,"B","Host community HH",27,1,0,1,"Completed primary school",3,0,"lesssafe",0,0,"asworried",511.8
1958,"B","Host community HH",42,1,0,1,"Completed secondary school",1,0,"assafe",1,0,"moreworried",720.95
1959,"B","Host community HH",28,0,0,1,"Never attended school",1,1,"lesssafe",1,1,"asworried",389.67
1960,"B","Internally displaced HH",46,0,0,1,"Never attended school",2,0,"assafe",0,0,"lessworried",410.63
1961,"B","Host community HH",31,0,1,1,"Completed secondary school",-2,0,"safer",1,0,"moreworried",676.33
1962,"B","Host community HH",48,0,0,1,"Completed primary school",-2,0,"safer",1,1,"lessworried",644.55
1963,"B","Host community HH",17,0,0,1,"Completed university or beyond",1,0,"assafe",1,0,"moreworried",1195.93
1964,"B","Host community HH",39,1,0,1,"Completed secondary school",3,0,"safer",0,0,"moreworried",760.37
1965,"B","Host community HH",56,0,0,1,"Completed primary school",4,0,"safer",0,0,"moreworried",590.02
1966,"B","Host community HH",44,0,0,1,"Completed secondary school",-3,0,"lesssafe",1,0,"moreworried",757.53
1967,"E","Internally displaced HH",40,0,0,1,"Completed primary school",2,0,"safer",1,0,"asworried",477.93
1968,"A","Host community HH",32,0,0,1,"Completed secondary school",0,0,"safer",1,1,"moreworried",775.68
1969,"A","Internally displaced HH",55,0,0,1,"Never attended school",4,1,"assafe",1,0,"asworried",328.16
1970,"A","Host community HH",54,0,0,1,"Did not complete primary school",2,0,"assafe",0,0,"asworried",477.01
1971,"A","Host community HH",50,0,0,1,"Completed primary school",4,0,"assafe",1,0,"moreworried",477.78
1972,"A","Host community HH",46,1,0,1,"Completed primary school",1,0,"assafe",0,0,"asworried",569.71
1973,"A","Host community HH",52,1,0,1,"Completed secondary school",2,0,"assafe",0,1,"moreworried",747.75
1974,"A","Internally displaced HH",22,0,0,1,"Completed secondary school",-1,0,"assafe",0,0,"asworried",620.5
1975,"A","Host community HH",35,0,0,0,"Completed primary school",7,0,"safer",1,0,"lessworried",442.76
1976,"A","Host community HH",26,1,1,1,"Completed primary school",2,0,"lesssafe",0,1,"moreworried",454.66
1977,"A","Internally displaced HH",57,0,0,1,"Never attended school",2,0,"lesssafe",1,1,"lessworried",371.09
1978,"A","Internally displaced HH",55,0,0,1,"Never attended school",3,1,"safer",0,0,"lessworried",279.3
1979,"A","Internally displaced HH",47,0,1,1,"Completed primary school",-1,0,"assafe",1,0,"asworried",529.34
1980,"A","Host community HH",37,1,0,1,"Did not complete primary school",2,0,"safer",1,0,"moreworried",395.86
1981,"A","Host community HH",26,1,0,1,"Completed university or beyond",-1,0,"safer",0,0,"moreworried",1138.84
1982,"A","Host community HH",30,1,0,0,"Never attended school",4,1,"safer",0,0,"lessworried",296.04
1983,"A","Internally displaced HH",40,1,0,1,"Never attended school",1,0,"assafe",1,0,"asworried",324.37
1984,"A","Host community HH",32,0,0,1,"Completed primary school",3,0,"safer",0,0,"asworried",454.16
1985,"A","Host community HH",48,0,0,1,"Completed primary school",-1,0,"safer",0,0,"asworried",609.21
1986,"A","Host community HH",64,0,0,1,"Never attended school",4,0,"assafe",1,0,"asworried",454.2
1987,"A","Host community HH",39,0,0,1,"Completed secondary school",2,0,"safer",0,0,"lessworried",716.78
1988,"A","Internally displaced HH",58,1,0,0,"Never attended school",1,1,"safer",1,1,"lessworried",325.36
1989,"A","Internally displaced HH",40,0,0,1,"Did not complete primary school",5,1,"safer",1,1,"lessworried",361.59
1990,"A","Internally displaced HH",72,0,0,1,"Never attended school",4,1,"safer",1,1,"lessworried",381.07
1991,"A","Host community HH",37,1,0,1,"Completed primary school",1,0,"safer",1,1,"moreworried",595.04
1992,"A","Host community HH",50,1,0,0,"Did not complete primary school",0,0,"safer",0,0,"asworried",421.17
1993,"A","Host community HH",28,1,0,1,"Never attended school",7,0,"lesssafe",1,0,"asworried",414.23
1994,"A","Internally displaced HH",43,1,0,1,"Completed primary school",4,1,"safer",1,1,"lessworried",418.52
1995,"A","Internally displaced HH",41,0,0,1,"Never attended school",3,1,"safer",1,0,"asworried",389.94
1996,"A","Internally displaced HH",41,0,0,1,"Never attended school",3,1,"assafe",1,1,"lessworried",367.74
1997,"A","Internally displaced HH",60,1,0,1,"Never attended school",3,0,"safer",0,0,"moreworried",316
1998,"A","Host community HH",50,0,0,1,"Completed primary school",4,1,"safer",1,0,"asworried",454.98
1999,"A","Internally displaced HH",30,0,0,1,"Never attended school",2,1,"safer",0,0,"lessworried",353.99
2000,"A","Internally displaced HH",58,0,1,1,"Completed secondary school",2,0,"assafe",0,0,"lessworried",660.59
2001,"A","Host community HH",36,0,0,1,"Never attended school",4,0,"assafe",0,0,"moreworried",306.89
2002,"A","Host community HH",30,0,0,1,"Completed primary school",3,1,"safer",1,1,"moreworried",504.75
2003,"A","Host community HH",33,0,1,1,"Completed primary school",2,0,"lesssafe",1,0,"moreworried",539.2
2004,"A","Host community HH",66,0,0,1,"Never attended school",5,0,"assafe",1,0,"lessworried",409.5
2005,"A","Internally displaced HH",48,0,0,1,"Never attended school",4,1,"safer",1,1,"lessworried",382.11
2006,"A","Internally displaced HH",56,0,0,1,"Never attended school",4,1,"safer",1,1,"lessworried",337.01
2007,"A","Internally displaced HH",40,1,0,1,"Never attended school",3,0,"assafe",1,0,"moreworried",278.39
2008,"A","Host community HH",15,0,0,1,"Never attended school",3,0,"safer",1,0,"asworried",360.57
2009,"A","Host community HH",38,1,0,1,"Completed primary school",1,0,"safer",1,0,"moreworried",584.53
2010,"A","Internally displaced HH",31,0,0,1,"Did not complete primary school",4,0,"safer",1,1,"asworried",283.02
2011,"A","Host community HH",22,1,0,1,"Completed primary school",3,0,"safer",1,0,"asworried",470.44
2012,"A","Internally displaced HH",40,0,0,1,"Did not complete primary school",4,1,"safer",1,1,"lessworried",316.88
2013,"A","Internally displaced HH",30,1,0,1,"Never attended school",5,1,"safer",1,0,"moreworried",297.33
2014,"A","Internally displaced HH",36,1,0,1,"Never attended school",5,1,"safer",1,1,"lessworried",330.39
2015,"A","Internally displaced HH",46,0,0,1,"Never attended school",4,1,"lesssafe",1,0,"lessworried",360.16
2016,"A","Internally displaced HH",43,0,0,1,"Completed primary school",5,1,"lesssafe",0,0,"moreworried",439.9
2017,"A","Host community HH",43,1,0,1,"Completed university or beyond",4,0,"lesssafe",1,0,"lessworried",1243.4
2018,"A","Internally displaced HH",64,1,1,0,"Completed primary school",2,1,"safer",1,1,"lessworried",386.81
2019,"A","Internally displaced HH",43,0,0,1,"Never attended school",5,0,"assafe",1,0,"moreworried",253.66
2020,"A","Host community HH",62,1,0,0,"Never attended school",6,1,"safer",1,1,"lessworried",346.79
